 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|south-1|taverekere|32244|GKLPS METIPALYA|Lower Primary|co-ed|kannada|Tavarekere To Nelamangala Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore|Mettipalya|562130|Near Mettipalya Bus Stop|Yellow & White Colour Building|242 A, 242 B, 242 Z|White Colour Building & Infront Flag Post|POINT(77.40332 12.99284)
 bangalore|south-1|taverekere|32245|GKLPS PEDDANAPALYA|Lower Primary|co-ed|kannada|Tavarekere Post, Tavarekere Hobli, Bangalore|Peddanapalya|562130|Near Peddanapalya Bus Stop|Yellow Colour Building & Blue Colour Door & Infront Flag Post|242 K, 242 H|Yellow Colour Compound & Blue Colour Gate|POINT(77.38944 12.95949)
 bangalore|south-1|taverekere|32246|GKLPS VADAHALLI|Lower Primary|co-ed|kannada|Chandrappa Circle Road, Thippagondanahalli Post, Tavarekere Hobli, Bangalore|Vadahalli (Hosapalya)|562120|Beside Mutturaya Swamy Temple|Green Colour Building & Infront Flag Post|242 PA, 242 Y|White Colour Compound|POINT(77.35787 12.9513)
 bangalore|south-1|taverekere|32247|GKLPS VARTHURU (TAVAREKERE)|Lower Primary|co-ed|kannada|Tavarekere To Nelamangala Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore|Varthuru|562130|Opposite Maramma Devi Temple|Yellow Colour Building|242 T, 242 L, 242 TC, 374|Infront Main Road|POINT(77.4023 12.98557)
 bangalore|south-1|taverekere|32248|GKLPS YELLAPPANAPALYA|Lower Primary|co-ed|kannada|Magadi Main Road, Thippagondanahalli Post, Tavarekere Hobli, Bangalore|Yellappanapalya|562120|Near Siddeshwara Swamy Temple|Yellow Colour Building & Infront Flag Post|242 Z|White Colour Building & Infront Play Ground|POINT(77.33637 12.95198)
 bangalore|south-1|ramasandra|32534|GKHPS RAMOHALLI|Upper Primary|co-ed|kannada|Ramohalli Post, Kengeri Hobli, S-1|Ramohalli|560060|Opposite Ramohalli Bus Stop|Cream Colour Compound, Small Playground|227 E, 227 C, 227 G|Cream Colour Building|POINT(77.4182 12.90756)
 bangalore|south-1|ramasandra|32539|GKLPS DHANANAYAKANAHALLI|Lower Primary|co-ed|kannada|Sulikere Post, Kengeri Hobli, S-1|Dhananayakanahalli|560060|Opposite Dhananayankanahalli Bus Stop|Cream Colour Compound|223 M, 221 E|Cream Colour Building, Small Playground|POINT(77.46811 12.93811)
 bangalore|south-1|ramasandra|32541|GKLPS HOSABAIROHALLI|Lower Primary|co-ed|kannada|Sulikere Post, Kengeri Hobli, S-1|Bairohalli|560060|Near Bairohalli Bus Stop|Cream Colour Compound, Coconut Tree|221 F, 221 H|Cream Colour Building|POINT(77.45666 12.91924)
 bangalore|south-1|ramasandra|32543|GKLPS KENCHANAPURA|Lower Primary|co-ed|kannada|Sulekere Post, Kengeri Hobli, Bangalore|Kenchanapura|560060|Near Kenchanapura Bus Stop|White Colour Building & Blue Colour Door|241 B, 241 K, 241|Infront Flag Post|POINT(77.45107 12.9578)
 bangalore|south-1|ramasandra|32544|GKLPS MALIGONDANAHALLI|Lower Primary|co-ed|kannada|Ramohalli Post, Kengeri Hobli, S-1|Malligondanahalli|560060|Opposite Malligondanahalli Bus Stop|Cream Colour Compound|227 J|Cream Colour Building|POINT(77.41549 12.91594)
 bangalore|south-1|srinagara|32634|GHPS BASAVANAGUDI (TIN SCHOOL)|Upper Primary|co-ed|kannada||2nd Cross, Gandhi Nagar|560004|Near Vijaya Bank|Infront Playground|31, 31 E, 210 P, 60 A||POINT(77.57006 12.94735)
 bangalore|south-1|doddagollarahatti|33032|GKHPS DODDAGOLLARAHATTI|Upper Primary|co-ed|kannada|Jnana Bharathi Post, Kengeri Hobli, Bangalore|Dodda Gollarahatti|560056|Beside Government Samyukta Prouda Shale|Yellow Colour Building & Infront Play Ground|401 K, 401 M, 500, 501|White Colour Compound & Black Colour Gate|POINT(77.48624 12.9385)
 bangalore|south-1|doddagollarahatti|33034|GKLPS R CHIKKANAHALLI|Lower Primary|co-ed|kannada|Sulikere Post, Kengeri Hobli, S-1|R.Chikanahalli|560056|Near R.Chikanahalli Bus Stop|White Colour Building, Coconut Tree|221 C, 221 E|White Colour Compound|POINT(77.47183 12.93451)
 bangalore|south-1|huluvenahalli|33039|GKHPS CHIKKANA HALLI|Upper Primary|co-ed|kannada|Chikana Halli Post,Tavarekere Hobil|Chikana Halli|562130||White Colour Building,Small Play Ground|242W,227V,227Z,227A|White Colour Compound,Cocknet Tree|POINT(77.35508 12.88127)
 bangalore|south-1|sunkadakatte jantha colony|33054|GKHPS HONAGANAHATTI|Upper Primary|co-ed|kannada|Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore|Honaganahatti|562130|Near Honaganahatti Gate Bus Stop|Yellow Colour Building & Yellow Colour Compound|242 A, 242 B, 242 Z|Infront Flag Post & Infront Play Ground|POINT(77.42089 12.97372)
 bangalore|south-1|sunkadakatte jantha colony|33055|GKLPS CHANNADASIPALYA|Lower Primary|co-ed|kannada|Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore|Channadasi Palya|562130|Near Channadasi Palya Bus Stop|White Colour Building|242 A, 242 B, 242 Z|Blue Colour Door|POINT(77.4148 12.96996)
 bangalore|south-1|sunkadakatte jantha colony|33057|GKLPS HALUBAVIPALYA|Lower Primary|co-ed|kannada|Ramohalli Post, Tavarekere Hobli, Bangalore|Halubavipalya|562130|Infront Halubavipalya Bus Stop|Yellow Colour Building & Infront Flag Post|221, 221 J, 227 J, 242 K|Yellow Colour Compound & Compound Inside Coconut Trees|POINT(77.41567 12.94197)
 bangalore|south-1|sunkadakatte jantha colony|33058|GKLPS JATTIPALYA|Lower Primary|co-ed|kannada|Magadi Main Road, Kadabagere Post, Tavarekere Hobli, Bangalore|Jattipalya|562130|Near Dhakshina Murthy Temple|Yellow Colour Building & Infront Flag Post|242 FA, 242 A, 242 B|Yellow Colour Compound & Green Colour Gate|POINT(77.42989 12.97333)
 bangalore|south-1|sunkadakatte jantha colony|33059|GKLPS KURUBARAHALLI|Lower Primary|girls|kannada|Magadi Main Road, Tavarakere Hobli, Thavarekere Post, Bangalore|Kurubarahalli|562130|Near Anjaneya Temple|White Colour Building & Blue Colour Door|242A, 242B, 242Z|White Colour Compound & Blue Colour Gate & Infront Flag Post|POINT(77.4081 12.97214)
 bangalore|south-1|sunkadakatte jantha colony|33061|GKLPS PUTTAIAHNAPALYA|Lower Primary|co-ed|kannada|Tavarekere Post, Tavarekere Hobli, Bangalore|Puttayana Palya|562130|Near Puttayana Palya Bus Stop|White Colour Building & Infront Flag Post|221, 221 J, 227 J, 242 K|White Colour Compound & Compound Inside Coconut Trees|POINT(77.41291 12.95702)
 bangalore|south-3|beratena agrahara|33105|GKLPS CHIKKATHOGURU|Lower Primary|co-ed|kannada|Electronic City Post, S-3|Doddathoguru|560100|Behind Ashwathkatte|Cream Colour Compound||Cream Colour Building, Play Ground|POINT(77.65325 12.85748)
 bangalore|south-4|channasandra|32063|GKLPS CHINNAGENAHALLI|Lower Primary|co-ed|kannada|Virgnonagar Post, Bidarahalli Hobli, Bangalore|Chinnagenahalli|560049|Beside Shaneshwara Temple|White & Yellow Colour Building|307, 317, 317 A, 317 B, 318|Infront Flag Post|POINT(77.74404 13.03149)
 bangalore|south-4|k r puram|32500|GUHPS MEDAHALLI|Upper Primary|co-ed|urdu|Hosakote Road, Parvathi Nagar Main Road, Virgo Nagar Post, Bangalore East|Medahalli|560049|Near Medahalli Bus Stop|Yellow & White Colour Building|317A|Yellow Colour Stone Compound|POINT(77.71986 13.02761)
 bangalore|anekal|attibele|32222|GKLPS BHAKTHIPURA|Lower Primary|co-ed|kannada|Anekal to Attibele Main Road, Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Bhakthipura|562107|Beside Ashwath Katte|Light Blue Colour Building & Brown Colour Door & Infront Flag Post|399 C|Light Colour Compound & Blue Colour Gate & Sheet Building|POINT(77.76145 12.75366)
 bangalore|anekal|bannerughatta|32327|GKLPS BILWARDHANAHALLI|Lower Primary|co-ed|kannada|Anekal Taluk, Jigani Hobli|Billavaradhanahalli|560083|Near Billwaradanahalli Bus Stop|Cream Colour Compound||Cream Colour Building|POINT(77.57473 12.83817)
 bangalore|anekal|byagadadenahalli|32404|GKLPS BANDAPURA (BYAGADADENAHALLI )|Lower Primary|co-ed|kannada|Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Bandapura|562106|Near Anjaneya Temple & Near Nagamma Temple|Yellow Colour Building & Green Colour Doors & Infront Playground|357, 357 A|Yellow Colour Compound & Green Colour Gate & Infrnot Flag Post|POINT(77.7292 12.76962)
 bangalore|anekal|sabmangala|33426|GKLPS BIDARAGERE|Lower Primary|co-ed|kannada|Bestamanahalli Post, Kasaba Hobli, Anekal Taluk, Bangalore|Bidaragere|562106|Opposite Basaveshwara Swamy Temple|Green & White Colour Building & Blue Colour Doors||Sheet Building & Infront Flag Post|POINT(77.72297 12.71472)
 bangalore|anekal|sarjapura|32950|GKLPS ARENOORU|Lower Primary|co-ed|kannada|Andenahalli Main Road, Bidaraguppe Post, Attibele Hobli, Anekal Taluk, Bangalore|Arenuru|562107|Opp Basaveshwara Swamy Temple|Blue Colour Building & Blue Colour Door|360 J, 342 V|Sheet Building|POINT(77.77477 12.80942)
 bangalore|north-4|agrahara layout|33217|GULPS BELLAHALLI|Lower Primary|co-ed|urdu|Bellahalli Main Road, Yelahanka Post, Yelahanka Hobli, Bangalore|Bellahalli|560064|Near Bellahalli Bus Stop|White Colour Building & Brown Colour Door|280, 280 E, 289|Sheet Building & Infront Flag Post|POINT(77.6421 13.09977)
 bangalore|north-4|chikkajala|33264|GKHPS DODDAJALA|Upper Primary|co-ed|kannada|Doddajala Post, Jala Hobli, Bangalore|Doddajala|562157|Beside Ashwath Katte|Yellow Colour Building & Brown Colour Door & Beside Play Ground|281, 281 G, 281 F, 401 J|Infront Flag Post & Yellow Colour & Stone Compound|POINT(77.653 13.17642)
 bangalore|north-4|dodda bylagere|32281|GKHPS KODAGI THIRUMALA PURA|Upper Primary|co-ed|kannada|T.B.Post, Dasanpura Hobli, Hesaraghatta Road||560088|Near Thirumala Cross Bus Stop|Cream & White Sheet Building|253 J, 253 F, 253 K, 251 B|White Colour Building|POINT(77.48856 13.12442)
 bangalore|north-4|khudregere|32661|GKHPS ADDAK MARANAHALLI|Upper Primary|co-ed|kannada|Tumkur Main Road, Makali Post, Dasanapura Hobli, Bangalore|Adaki Maranahalli|562123|Infront Ashwath Katte & Near Rama Temple|White Colour Building & Infront Flag Post & Green Colour Doors|258 C, 257 G|Yellow Colour Compound & Green Colour Gate|POINT(77.44468 13.06753)
 bangalore|north-4|mathahalli|33240|GKLPS HONNASANDRA|Lower Primary|co-ed|kannada|Mathahalli Post, Dasanapura Hobli, N-4|Honnasandra|562123|Near Honnasandra Bus Stop|Cream Colour Building, Playground|225 J|Coconut Tree, Grill Compound|POINT(77.44693 13.11791)
 bangalore|south-1|kaggalipura|32724|GKLPS NALLAKANADODDI|Lower Primary|co-ed|kannada|Nallakanadoddi, Utharahalli Hobli, Taralu Post, Bangalore South|Nallakanadoddi|560082|Near T.K.Falls|Infront Small Compound|214J||POINT(77.53078 12.80947)
 bangalore|south-4|immadihalli|33337|GULPS WHITE FIELD|Lower Primary|co-ed|urdu|white field post|bangalore|560066|||||POINT(77.7514457702637 12.9787985792462)
 bangalore|south-1|basavanagudi|32342|GULPS PARVATHIPURAM|Lower Primary|co-ed|urdu|parvathipuram xxxx|bangalore|560004|||||POINT(77.5803852081299 12.9459266769345)
 bangalore|south-3|konanakunte|32463|GULPS GHAFFUR KHAN LAYOUT|Lower Primary|co-ed|urdu|ghafur khan layout banashankari road|bangalore|560078|ghafoor khan layout||||POINT(77.5891828536987 12.9032620203691)
 bangalore|north-3|kaval byrasandra|33158|GUHPS VENKATESHPURA|Upper Primary|co-ed|urdu|vinobhanagar venktesh puram k g halli||560045|near masjid khair||||POINT(77.6217985153198 13.0188579462932)
 bangalore|south-3|konanakunte|32456|GKHPS KOTHANUR (KONANAKUNTE)|Upper Primary|co-ed|kannada|kothanuru sos post|bangalore|560076|kalilaxamma tample||||POINT(77.5811147689819 12.8758189425604)
 bangalore|north-4|abbigere|33227|GKLPS ABBIGERE COLONY|Lower Primary|co-ed|kannada|Abbigere Main Road, Chikka Banavara Post|Abbigere Colony|560090|Opposite Government Hospital|Green Colour Compound||Green Colour Building|POINT(77.52801 13.07095)
 bangalore|north-4|abbigere|33228|GKLPS GANIGARAHALLI|Lower Primary|co-ed|kannada|Chikka Banavara Post|Ganigarahalli|560090|Near Ganigarahalli Bus Stop|Yellow Colour Water Tank & No Painted Compound|250 D, 250 K|Cream Colour Building|POINT(77.50909 13.08859)
 bangalore|north-4|abbigere|33229|GKLPS KEREGUDDADAHALLI|Lower Primary|co-ed|kannada|Chikka Banavara Post|Kereguddadahalli|560090|Opposite Basava Plour Mill|White Colour Compound & Play Ground|271 Q, 271 B|Cream Colour Building|POINT(77.51812 13.07835)
 bangalore|north-4|abbigere|33230|GKLPS MEDARAHALLI|Lower Primary|co-ed|kannada|Chikkabanavar Post, N-4|Medarahalli|560090|Near Chikkabanavar Bus Stop|Cream Colour Compound|250 A, 250 Z|Cream Colour Building|POINT(77.51427 13.07211)
 bangalore|south-1|kumbalagodu|31977|GKHPS K GOLLAHALLI|Upper Primary|co-ed|kannada|K.Gollahalli Post, Kengeri Post, S-1|K.Gollahalli|560060|Behind K.Gollahalli Bus Stop|White Colour Compound, Playground|228 A,228 B, 228 C, 228 D|White & Pink Colour Building|POINT(77.45257 12.84263)
 bangalore|north-4|dodda bylagere|32283|GKHPS SOLADEVANAHALLI|Upper Primary|co-ed|kannada|Chikka Banavara Post|Soladevana Halli|560090|Opposite Soladevana Halli Bus Stop|Cream Colour Building|253J, 251, 254C||POINT(77.48862 13.09328)
 bangalore|north-4|dodda bylagere|32289|GKLPS SASUVE GHATTA|Lower Primary|co-ed|kannada|Chikka Banavara Post, Hesaraghatta Hobli|Sasuveghatta|560090|Near Sasuveghatta Railway Gate|Cream Colour Building||No Compound & No Play Ground|POINT(77.47546 13.0929)
 bangalore|north-4|kakolu|32569|GKHPS CHELLAHALLI|Upper Primary|co-ed|kannada|Sonnenahalli Post, Hesarghatta Hobli|Chellahalli|560089|Challahalli Bus Stop Opposite Road|No Painted Compound, Play Ground|285R|Coconat Tree|POINT(77.50563 13.21813)
 bangalore|north-4|kakolu|32576|GKLPS BASAVANALINGAPPANAGAR|Lower Primary|co-ed|kannada|Harkere Post|Basavalingappa Nagar||Next To B. Basavalingappa Nagar Anganwadi|No Compound, Play Ground|285 E, X, T|Cream Colour Building|POINT(77.53083 13.17499)
 bangalore|north-4|kakolu|32577|GKLPS BUDDUMANAHALLI|Lower Primary|co-ed|kannada|Harker Post, Hesaraghatta Hobli|Buddumanahalli|560089|Opposite Buddumanhalli Bus Stop|No Painted Compound, Play Ground|285G|Cream With Red Colour Building|POINT(77.52837 13.19069)
 bangalore|north-4|kakolu|32580|GKLPS DHANDHANAPALYA|Lower Primary|co-ed|kannada|Sonennahalli Post, Hesaraghatta Hobli|Dhandhanapalya|560089|Opposite Dhandhanapalya Bus Stop|No Compound|285R, A|Play Ground|POINT(77.50895 13.20626)
 bangalore|north-4|kakolu|32585|GKLPS KARLAPURAPALYA|Lower Primary|co-ed|kannada|Byatha Post, Hesaraghatta Hobli|Karlapura Palya|560089|Opposite Aswath Katte|White Colour Compound, No pLay Ground|251M|Coconat Tree|POINT(77.49588 13.21318)
 bangalore|north-4|t dasarahalli|32833|GKHPS KALASTHRINAGAR|Upper Primary|co-ed|kannada|T.Dasarahalli Post, N-4, 4th Cross|Kalasthi Nagar|560057|Near Jalahalli Cross Bus Stop|White Colour Building|285 A, 285 B, 285 C, 285 D||POINT(77.5199 13.04538)
 bangalore|north-4|kodigehalli|33200|GKHPS RAMACHANDRAPURA|Upper Primary|co-ed|kannada|Jalahalli East|Ramachandrapura|560013|Near Ramachandrapura Bus Stop|Cream Colour Comppound, Play Ground||Cream Colour Building|POINT(77.55124 13.06157)
 bangalore|north-4|kodigehalli|33206|GKLPS KUVEMPUNAGARA|Lower Primary|co-ed|kannada|Jalahalli East|Kuvempu Nagar|560014|Near Ganesh Temple|Cream Colour Compound, Play Ground||Cream Colour Bulding|POINT(77.53875 13.07258)
 bangalore|north-4|kodigehalli|33207|GKLPS VINAYAKANAGARA|Lower Primary|co-ed|kannada|Vidyaranyapura Post, Singhapura Main Road, Yeswanthpura Hobli|Vijayayaka Nagar|560097|Opposite Vinayaka Nagar Bus Stop|Cream Colour Compound, Play Ground|266M, 401N|Cream Colour Building|POINT(77.5441 13.08199)
 bangalore|north-4|kodigehalli|33208|GKHPS DODDA BOMMASANDRA|Model Primary|co-ed|kannada|Vidyaranyapura post, Vidyaranyapura Main Road|Dodda Mommasandra|560097|Near Dodda Mommasandra Bus Stop|Cream Colour Compound, Play Ground|276, 401V, K, M|Cream Colour Building|POINT(77.55873 13.05984)
 bangalore|north-4|kodigehalli|33209|GUHPS M.S. PALYA|Upper Primary|co-ed|urdu|Vidyaranyapura Post|M.S. PALYA|560097|M.S. Palya Circle Bus Stop Opposite Road|Cream Colour Compound, Play Ground|401N, 266M, F|Cream Colour Building|POINT(77.55165 13.08096)
 bangalore|north-4|kodigehalli|33210|GULPS VINAYAKANAGARA (T.DASARAHALLI)|Lower Primary|co-ed|urdu|Vidyaranyapura Post, Singhapura Main Road, Yeswanthpura Hobli|Vijayayaka Nagar|560097|Opposite Vinayaka Nagar Bus Stop|Cream Colour Compound, Play Ground|266M, 401N|Cream Colour Building|POINT(77.54372 13.08245)
 bangalore|north-4|abbigere|33224|GKHPS ABBIGERE|Upper Primary|co-ed|kannada|Chikka Banavara Post|Abbigere|560090|Opposite Mahalakshmi Pravision Store|White Colour Building|271 A, 271 D|White Colour Compound|POINT(77.5245 13.07606)
 bangalore|north-4|t dasarahalli|32836|GKHPS MANJUNATHANAGAR|Model Primary|co-ed|kannada|Nagasandra Post, Yeshwantpura Hobli, N-1|Manjunath Nagar|560073|Near Manjunath Nagar Bus Stop|Cream Colour Compound|285, 286, 287|Cream Colour Building, Playground|POINT(77.49358 13.05154)
 bangalore|north-4|kodigehalli|33199|GKHPS SINGHAPURA|Upper Primary|co-ed|kannada|Vidyaranyapura Post|Singhapura|560097|Singhapura Bus Stop Opposite Road|Play Ground, Compound|273E, 271C|Cream Colour Building|POINT(77.53692 13.0776)
 bangalore|south-1|basavanagudi|32340|GKHPS VISHVESHWARAPURAM|Model Primary|co-ed|kannada|R.V.Road Middle School Road, Minerva Circle, V.V.Puram Post, Bangalore|V.V.Puram|560004|Beside Ayyappa & Adishakthi Temple|Yellow Colour Building|12 B, 181, 366, 360, 342|Yellow Colour Compound & Black Colour Gate|POINT(77.57948 12.95437)
 bangalore|south-1|ganapathi halli|32112|GKLPS CHIKKALLURU|Lower Primary|co-ed|kannada|Ramohalli Post, Thaverekere Post, Bangalore South - 1|Chikkalluru|560060|Near Ashwath Katte|Yellow Colour Building & Infront Flag Post|227 D, 227 V, 227 R|Yellow Colour Compound|POINT(77.42087 12.89648)
 bangalore|north-1|chikkabidarakallu|32151|GKHPS GANGONDANAHALLI (CHIKKABIDARAKALLU)|Upper Primary|co-ed|kannada|Lakshmipura Post, Dasanapura Hobli, N-1|Gangondanahalli|562123|Opposite Gangondanahalli Bus Stop|Cream Colour Compound & Play Ground|263 D, 263 B, 263 F|Cream Colour Building|POINT(77.47 13.02)
 bangalore|north-4|hunasamaranahalli|32481|GKLPS SHRINIVASPURA|Lower Primary|co-ed|kannada|Balur Post, Jala Hobli, N-4|Srinivasapura|562149|Near Srinivasapura Bus Stop|Cream Colour Compound & Play Ground|289|White Colour Building|POINT(77.65 13.13)
 bangalore|south-1|hosakerehalli|32741|GKHPS ITTAMADUVU|Upper Primary|co-ed|kannada|Ittamadu Main Road, Maruthi Nagar, Banashankari 3rd Stage|Ittamadu|560085|Near Nandini Elitte|Yellow Colour Building|45D, 45G, 13H|Yellow Colour Compound|POINT(77.54 12.92)
 bangalore|south-1|ganapathi halli|32115|GKLPS LAKKAIYANAPALYA|Lower Primary|co-ed|kannada|Lakkiyanapalya Circle, Ramohalli Post, Thavarekere Hobli, Bangalore|Lakkaiyanapalya|560060|Opposite Lakkaiyanapalya Bus Stop|White & Yellow Colour Building & Infront Flag Post|227 D, 227 V, 227 R|White Colour Compound & Green Colour Gate|POINT(77.4023 12.88955)
 bangalore|south-1|ganapathi halli|32116|GKLPS LAKSHMIPURA (GANAPATHIHALLI)|Lower Primary|co-ed|kannada|Chikkanahalli Post, Thaverekere Hobli|Lakshmipura|562130|Near Lakshmipura Bus Stop|White & Yellow Colour Building & White Colour Compound & Green Colour Gate|227 D, 227 V, 227 R|Infront Playground|POINT(77.39177 12.89517)
 bangalore|south-1|ganapathi halli|32117|GKLPS MUDDANAPALYA|Lower Primary|co-ed|kannada|Chunchanaguppe post,tavarekere hobli|Muddanapalya|562130|Opposite to muddanapalya bus stop|No playground,white compound|227R,N|White colour building|POINT(77.38254 12.92046)
 bangalore|south-1|ganapathi halli|32120|GKLPS RAMANAYAKANA THANDYA|Lower Primary|co-ed|kannada|Chikkanahalli Post, Thaverekere Hobli|Ramanayakana Thandya|562130|Near Dodderi Colony Bus Stop|Pink & White Colour Building|231 Y|Infront Flag Post & Beside Water Tank|POINT(77.38483 12.86241)
 bangalore|south-1|taverekere|32241|GKLPS KEMPAGONDANAHALLI|Lower Primary|co-ed|kannada|Thippagondanahalli Post, Tavarekere Hobli, Bangalore|Kempagondanahalli|562120|Near Madduramma Temple|Blue & Yellow Colour Building|242 Z|Infront Flag Post|POINT(77.33997 12.95203)
 bangalore|south-1|huluvenahalli|33047|GKLPS KUDUSIDDANA PALYA|Lower Primary|co-ed|kannada|Chunchaguppe Post,Tavarekere hobli|Kudasidana Playa|562130|Opp Kudasidana Playa Bus Srop|Yellow Colour Building|242P,242X,|No Compound,No Play Ground|POINT(77.3716 12.93241)
 bangalore|south-1|sunkadakatte jantha colony|33056|GKLPS GIDADAPALYA|Lower Primary|co-ed|kannada|Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore|Gidadapalya|562130|Near Bahadur Company Godown (Pataki)|Yellow Colour Building & Opp Play Ground|242 FA|White Colour Compound & School Entrance Arch|POINT(77.43457 12.9584)
 bangalore|south-1|kaggalipura|32717|GKHPS NAGANAYAKANA HALLI|Upper Primary|co-ed|kannada|Kanakapura Main Road, Somanahalli Post, Uttarahalli Hobli, Bangalore South|Naganayakana Halli|560082|Opp Maramma Temple|Infront Play Ground|211D, 211K||POINT(77.47776 12.79249)
 bangalore|south-1|kaggalipura|32723|GKLPS KUNCHIGERE PALYA|Lower Primary|co-ed|kannada|Kunchigere Palya, Taralu Post, Bangalore South|Kunchigere Palya|560082||Infront Small Water Tank|214||POINT(77.52279 12.80201)
 bangalore|south-1|kaggalipura|32725|GKLPS NAWKALPALYA|Lower Primary|co-ed|kannada|Kanakapura Main Road, Somanahalli Post, Uttarahalli Hobli, Bangalore South|Nawkalpalya|560082|Opp Bus Stop (Nawkalpalya)|Infront Play Ground|213C||POINT(77.48931 12.79444)
 bangalore|south-1|kaggalipura|32738|GKLPS UDEEPALYA|Lower Primary|co-ed|kannada|Kanakapura Main Road, Udipalya|Udipalya|560082|Backside Ravishankar Guruji Ashram|White Colour Building|211, 213, 214, 211C|Inside Big Water Tank|POINT(77.51365 12.82044)
 bangalore|south-1|uttara halli|32819|GKHPS THUREHALLI|Upper Primary|co-ed|kannada|THUREHALLI,Utthara Halli,Bangalore||560061|Opp THUREHALLI LAKE|Compound With Small Play Ground|210E|White Colour Building|POINT(77.53856 12.89746)
 bangalore|south-1|vajara halli|32865|GKHPS GANIGARAPALYA|Upper Primary|co-ed|kannada|Ganigarapalya, Talaghattapura Post, Kanakapura Main Road|Ganigarapalya|560062|Opposite Ganigarapalya Bus Stop|Cream Colour Compound|217||POINT(77.53278 12.8748)
 bangalore|south-1|vajara halli|32871|GKHPS THATAGUNI|Upper Primary|co-ed|kannada|Agara Main Road|Thataguni|560062|Opposite Thataguni Bus Stop|Cream Colour Building|212|Compound With Play Ground|POINT(77.51141 12.84399)
